model,scope,cohort,metric,estimate,lower,upper,finite_replicates,replicates
spectttra,sources,sonics_chirp-v3.5,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,FPR,,,,0,2000
spectttra,sources,sonics_chirp-v3.5,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,TP,79.0,77.0,80.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,TPR,0.9875,0.9625,1.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,all_attempt_correctness,0.9875,0.9625,1.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,attempted,80.0,80.0,80.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,balanced_accuracy,,,,0,2000
spectttra,sources,sonics_chirp-v3.5,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,macro_FPR,,,,0,2000
spectttra,sources,sonics_chirp-v3.5,macro_TPR,0.9875,0.9625,1.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,scored,80.0,80.0,80.0,2000,2000
spectttra,sources,sonics_chirp-v3.5,specificity,,,,0,2000
spectttra,sources,sonics_real,AUROC,,,,0,2000
spectttra,sources,sonics_real,F1,,,,0,2000
spectttra,sources,sonics_real,FN,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_real,FP,42.0,30.0,54.0,2000,2000
spectttra,sources,sonics_real,FPR,0.1423728813559322,0.1016949152542373,0.18305084745762712,2000,2000
spectttra,sources,sonics_real,TN,253.0,241.0,265.0,2000,2000
spectttra,sources,sonics_real,TP,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_real,TPR,,,,0,2000
spectttra,sources,sonics_real,all_attempt_correctness,0.8576271186440678,0.8169491525423729,0.8983050847457628,2000,2000
spectttra,sources,sonics_real,attempted,295.0,295.0,295.0,2000,2000
spectttra,sources,sonics_real,balanced_accuracy,,,,0,2000
spectttra,sources,sonics_real,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_real,macro_FPR,0.1423728813559322,0.1016949152542373,0.18305084745762712,2000,2000
spectttra,sources,sonics_real,macro_TPR,,,,0,2000
spectttra,sources,sonics_real,precision,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_real,scored,295.0,295.0,295.0,2000,2000
spectttra,sources,sonics_real,specificity,0.8576271186440678,0.8169491525423729,0.8983050847457628,2000,2000
spectttra,sources,sonics_udio-120s,AUROC,,,,0,2000
spectttra,sources,sonics_udio-120s,F1,,,,0,2000
spectttra,sources,sonics_udio-120s,FN,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_udio-120s,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_udio-120s,FPR,,,,0,2000
spectttra,sources,sonics_udio-120s,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_udio-120s,TP,80.0,80.0,80.0,2000,2000
spectttra,sources,sonics_udio-120s,TPR,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_udio-120s,all_attempt_correctness,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_udio-120s,attempted,80.0,80.0,80.0,2000,2000
spectttra,sources,sonics_udio-120s,balanced_accuracy,,,,0,2000
spectttra,sources,sonics_udio-120s,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_udio-120s,macro_FPR,,,,0,2000
spectttra,sources,sonics_udio-120s,macro_TPR,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_udio-120s,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_udio-120s,scored,80.0,80.0,80.0,2000,2000
spectttra,sources,sonics_udio-120s,specificity,,,,0,2000
spectttra,sources,sonics_udio-30s,AUROC,,,,0,2000
spectttra,sources,sonics_udio-30s,F1,,,,0,2000
spectttra,sources,sonics_udio-30s,FN,2.0,0.0,5.0,2000,2000
spectttra,sources,sonics_udio-30s,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_udio-30s,FPR,,,,0,2000
spectttra,sources,sonics_udio-30s,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,sonics_udio-30s,TP,78.0,75.0,80.0,2000,2000
spectttra,sources,sonics_udio-30s,TPR,0.975,0.9375,1.0,2000,2000
spectttra,sources,sonics_udio-30s,all_attempt_correctness,0.975,0.9375,1.0,2000,2000
spectttra,sources,sonics_udio-30s,attempted,80.0,80.0,80.0,2000,2000
spectttra,sources,sonics_udio-30s,balanced_accuracy,,,,0,2000
spectttra,sources,sonics_udio-30s,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_udio-30s,macro_FPR,,,,0,2000
spectttra,sources,sonics_udio-30s,macro_TPR,0.975,0.9375,1.0,2000,2000
spectttra,sources,sonics_udio-30s,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,sonics_udio-30s,scored,80.0,80.0,80.0,2000,2000
spectttra,sources,sonics_udio-30s,specificity,,,,0,2000
spectttra,sources,suno_cdn_latest,AUROC,,,,0,2000
spectttra,sources,suno_cdn_latest,F1,,,,0,2000
spectttra,sources,suno_cdn_latest,FN,31.0,24.0,38.0,2000,2000
spectttra,sources,suno_cdn_latest,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,suno_cdn_latest,FPR,,,,0,2000
spectttra,sources,suno_cdn_latest,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,suno_cdn_latest,TP,25.0,18.0,32.0,2000,2000
spectttra,sources,suno_cdn_latest,TPR,0.44642857142857145,0.32142857142857145,0.5714285714285714,2000,2000
spectttra,sources,suno_cdn_latest,all_attempt_correctness,0.44642857142857145,0.32142857142857145,0.5714285714285714,2000,2000
spectttra,sources,suno_cdn_latest,attempted,56.0,56.0,56.0,2000,2000
spectttra,sources,suno_cdn_latest,balanced_accuracy,,,,0,2000
spectttra,sources,suno_cdn_latest,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,suno_cdn_latest,macro_FPR,,,,0,2000
spectttra,sources,suno_cdn_latest,macro_TPR,0.44642857142857145,0.32142857142857145,0.5714285714285714,2000,2000
spectttra,sources,suno_cdn_latest,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,suno_cdn_latest,scored,56.0,56.0,56.0,2000,2000
spectttra,sources,suno_cdn_latest,specificity,,,,0,2000
spectttra,sources,suno_extra,AUROC,,,,0,2000
spectttra,sources,suno_extra,F1,,,,0,2000
spectttra,sources,suno_extra,FN,49.0,40.0,57.0,2000,2000
spectttra,sources,suno_extra,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,suno_extra,FPR,,,,0,2000
spectttra,sources,suno_extra,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,suno_extra,TP,31.0,23.0,40.0,2000,2000
spectttra,sources,suno_extra,TPR,0.3875,0.2875,0.5,2000,2000
spectttra,sources,suno_extra,all_attempt_correctness,0.3875,0.2875,0.5,2000,2000
spectttra,sources,suno_extra,attempted,80.0,80.0,80.0,2000,2000
spectttra,sources,suno_extra,balanced_accuracy,,,,0,2000
spectttra,sources,suno_extra,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,suno_extra,macro_FPR,,,,0,2000
spectttra,sources,suno_extra,macro_TPR,0.3875,0.2875,0.5,2000,2000
spectttra,sources,suno_extra,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,suno_extra,scored,80.0,80.0,80.0,2000,2000
spectttra,sources,suno_extra,specificity,,,,0,2000
spectttra,sources,suno_v5.5_native_260905,AUROC,,,,0,2000
spectttra,sources,suno_v5.5_native_260905,F1,,,,0,2000
spectttra,sources,suno_v5.5_native_260905,FN,31.0,21.0,42.0,2000,2000
spectttra,sources,suno_v5.5_native_260905,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,suno_v5.5_native_260905,FPR,,,,0,2000
spectttra,sources,suno_v5.5_native_260905,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,suno_v5.5_native_260905,TP,169.0,155.0,182.0,2000,2000
spectttra,sources,suno_v5.5_native_260905,TPR,0.845,0.7939698492462312,0.8939527181361351,2000,2000
spectttra,sources,suno_v5.5_native_260905,all_attempt_correctness,0.845,0.7939698492462312,0.8939527181361351,2000,2000
spectttra,sources,suno_v5.5_native_260905,attempted,200.0,190.0,210.02499999999986,2000,2000
spectttra,sources,suno_v5.5_native_260905,balanced_accuracy,,,,0,2000
spectttra,sources,suno_v5.5_native_260905,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,suno_v5.5_native_260905,macro_FPR,,,,0,2000
spectttra,sources,suno_v5.5_native_260905,macro_TPR,0.845,0.7939698492462312,0.8939527181361351,2000,2000
spectttra,sources,suno_v5.5_native_260905,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,suno_v5.5_native_260905,scored,200.0,190.0,210.02499999999986,2000,2000
spectttra,sources,suno_v5.5_native_260905,specificity,,,,0,2000
spectttra,sources,udio_2026_version_unknown_native_260905,AUROC,,,,0,2000
spectttra,sources,udio_2026_version_unknown_native_260905,F1,,,,0,2000
spectttra,sources,udio_2026_version_unknown_native_260905,FN,92.0,78.0,106.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,FPR,,,,0,2000
spectttra,sources,udio_2026_version_unknown_native_260905,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,TP,108.0,93.0,123.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,TPR,0.54,0.4742268041237113,0.6087010331467929,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,all_attempt_correctness,0.54,0.4742268041237113,0.6087010331467929,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,attempted,200.0,190.975,210.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,balanced_accuracy,,,,0,2000
spectttra,sources,udio_2026_version_unknown_native_260905,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,macro_FPR,,,,0,2000
spectttra,sources,udio_2026_version_unknown_native_260905,macro_TPR,0.54,0.4742268041237113,0.6087010331467929,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,scored,200.0,190.975,210.0,2000,2000
spectttra,sources,udio_2026_version_unknown_native_260905,specificity,,,,0,2000
spectttra,sources,udio_cdn_latest,AUROC,,,,0,2000
spectttra,sources,udio_cdn_latest,F1,,,,0,2000
spectttra,sources,udio_cdn_latest,FN,11.0,7.0,15.0,2000,2000
spectttra,sources,udio_cdn_latest,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,udio_cdn_latest,FPR,,,,0,2000
spectttra,sources,udio_cdn_latest,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,udio_cdn_latest,TP,7.0,3.0,11.0,2000,2000
spectttra,sources,udio_cdn_latest,TPR,0.3888888888888889,0.16666666666666666,0.6111111111111112,2000,2000
spectttra,sources,udio_cdn_latest,all_attempt_correctness,0.3888888888888889,0.16666666666666666,0.6111111111111112,2000,2000
spectttra,sources,udio_cdn_latest,attempted,18.0,18.0,18.0,2000,2000
spectttra,sources,udio_cdn_latest,balanced_accuracy,,,,0,2000
spectttra,sources,udio_cdn_latest,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,udio_cdn_latest,macro_FPR,,,,0,2000
spectttra,sources,udio_cdn_latest,macro_TPR,0.3888888888888889,0.16666666666666666,0.6111111111111112,2000,2000
spectttra,sources,udio_cdn_latest,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,udio_cdn_latest,scored,18.0,18.0,18.0,2000,2000
spectttra,sources,udio_cdn_latest,specificity,,,,0,2000
spectttra,sources,udio_extra,AUROC,,,,0,2000
spectttra,sources,udio_extra,F1,,,,0,2000
spectttra,sources,udio_extra,FN,43.0,34.0,52.0,2000,2000
spectttra,sources,udio_extra,FP,0.0,0.0,0.0,2000,2000
spectttra,sources,udio_extra,FPR,,,,0,2000
spectttra,sources,udio_extra,TN,0.0,0.0,0.0,2000,2000
spectttra,sources,udio_extra,TP,37.0,28.0,46.0,2000,2000
spectttra,sources,udio_extra,TPR,0.4625,0.35,0.575,2000,2000
spectttra,sources,udio_extra,all_attempt_correctness,0.4625,0.35,0.575,2000,2000
spectttra,sources,udio_extra,attempted,80.0,80.0,80.0,2000,2000
spectttra,sources,udio_extra,balanced_accuracy,,,,0,2000
spectttra,sources,udio_extra,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,udio_extra,macro_FPR,,,,0,2000
spectttra,sources,udio_extra,macro_TPR,0.4625,0.35,0.575,2000,2000
spectttra,sources,udio_extra,precision,1.0,1.0,1.0,2000,2000
spectttra,sources,udio_extra,scored,80.0,80.0,80.0,2000,2000
spectttra,sources,udio_extra,specificity,,,,0,2000
spectttra,sources,youtube_hardneg,AUROC,,,,0,2000
spectttra,sources,youtube_hardneg,F1,,,,0,2000
spectttra,sources,youtube_hardneg,FN,0.0,0.0,0.0,2000,2000
spectttra,sources,youtube_hardneg,FP,30.0,22.0,38.0,2000,2000
spectttra,sources,youtube_hardneg,FPR,0.410958904109589,0.3013698630136986,0.5205479452054794,2000,2000
spectttra,sources,youtube_hardneg,TN,43.0,35.0,51.0,2000,2000
spectttra,sources,youtube_hardneg,TP,0.0,0.0,0.0,2000,2000
spectttra,sources,youtube_hardneg,TPR,,,,0,2000
spectttra,sources,youtube_hardneg,all_attempt_correctness,0.589041095890411,0.4794520547945205,0.6986301369863014,2000,2000
spectttra,sources,youtube_hardneg,attempted,73.0,73.0,73.0,2000,2000
spectttra,sources,youtube_hardneg,balanced_accuracy,,,,0,2000
spectttra,sources,youtube_hardneg,coverage,1.0,1.0,1.0,2000,2000
spectttra,sources,youtube_hardneg,macro_FPR,0.410958904109589,0.3013698630136986,0.5205479452054794,2000,2000
spectttra,sources,youtube_hardneg,macro_TPR,,,,0,2000
spectttra,sources,youtube_hardneg,precision,0.0,0.0,0.0,2000,2000
spectttra,sources,youtube_hardneg,scored,73.0,73.0,73.0,2000,2000
spectttra,sources,youtube_hardneg,specificity,0.589041095890411,0.4794520547945206,0.6986301369863014,2000,2000
spectttra_beta5s,cohorts,contemporary_native,AUROC,,,,0,2000
spectttra_beta5s,cohorts,contemporary_native,F1,,,,0,2000
spectttra_beta5s,cohorts,contemporary_native,FN,280.0,261.0,300.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,FP,0.0,0.0,0.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,FPR,,,,0,2000
spectttra_beta5s,cohorts,contemporary_native,TN,0.0,0.0,0.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,TP,120.0,103.0,138.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,TPR,0.3,0.2569956928874959,0.3440634484302701,2000,2000
spectttra_beta5s,cohorts,contemporary_native,all_attempt_correctness,0.3,0.2569956928874959,0.3440634484302701,2000,2000
spectttra_beta5s,cohorts,contemporary_native,attempted,400.0,387.0,414.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,balanced_accuracy,,,,0,2000
spectttra_beta5s,cohorts,contemporary_native,coverage,1.0,1.0,1.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,macro_FPR,,,,0,2000
spectttra_beta5s,cohorts,contemporary_native,macro_TPR,0.3,0.2566710895854185,0.3445081555991922,2000,2000
spectttra_beta5s,cohorts,contemporary_native,precision,1.0,1.0,1.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,scored,400.0,387.0,414.0,2000,2000
spectttra_beta5s,cohorts,contemporary_native,specificity,,,,0,2000
spectttra_beta5s,cohorts,legacy,AUROC,0.717807237224158,0.6991925739714929,0.7357372633230853,2000,2000
spectttra_beta5s,cohorts,legacy,F1,0.556390977443609,0.5389262462261466,0.5757438287138003,2000,2000
spectttra_beta5s,cohorts,legacy,FN,789.0,763.0,813.0,2000,2000
spectttra_beta5s,cohorts,legacy,FP,96.0,79.0,114.0,2000,2000
spectttra_beta5s,cohorts,legacy,FPR,0.11707317073170732,0.09622411693057248,0.1391941391941392,2000,2000
spectttra_beta5s,cohorts,legacy,TN,724.0,706.0,742.0,2000,2000
spectttra_beta5s,cohorts,legacy,TP,555.0,531.0,581.0,2000,2000
spectttra_beta5s,cohorts,legacy,TPR,0.41294642857142855,0.3950892857142857,0.4322916666666667,2000,2000
spectttra_beta5s,cohorts,legacy,all_attempt_correctness,0.5910351201478743,0.5775104118463674,0.6052634623346891,2000,2000
spectttra_beta5s,cohorts,legacy,attempted,2164.0,2161.0,2168.0,2000,2000
spectttra_beta5s,cohorts,legacy,balanced_accuracy,0.6479366289198606,0.6337180363886614,0.6619453456672694,2000,2000
spectttra_beta5s,cohorts,legacy,coverage,1.0,1.0,1.0,2000,2000
spectttra_beta5s,cohorts,legacy,macro_FPR,0.11999332167234007,0.0922259594607002,0.15051696629642744,2000,2000
spectttra_beta5s,cohorts,legacy,macro_TPR,0.36375901875901867,0.345727157943067,0.38248258559622195,2000,2000
spectttra_beta5s,cohorts,legacy,precision,0.8525345622119815,0.8285174121228205,0.8759692964842466,2000,2000
spectttra_beta5s,cohorts,legacy,scored,2164.0,2161.0,2168.0,2000,2000
spectttra_beta5s,cohorts,legacy,specificity,0.8829268292682927,0.8608058608058609,0.9037758830694276,2000,2000
spectttra_beta5s,cohorts,non_demo,AUROC,0.7108231707317073,0.6913593507692568,0.7288544576645507,2000,2000
spectttra_beta5s,cohorts,non_demo,F1,0.536779324055666,0.5192923967449323,0.5549538970590522,2000,2000
spectttra_beta5s,cohorts,non_demo,FN,1069.0,1036.0,1100.0,2000,2000
spectttra_beta5s,cohorts,non_demo,FP,96.0,77.0,113.0,2000,2000
spectttra_beta5s,cohorts,non_demo,FPR,0.11707317073170732,0.0941320293398533,0.13797313797313798,2000,2000
spectttra_beta5s,cohorts,non_demo,TN,724.0,707.0,742.0,2000,2000
spectttra_beta5s,cohorts,non_demo,TP,675.0,646.0,706.0249999999999,2000,2000
spectttra_beta5s,cohorts,non_demo,TPR,0.38704128440366975,0.3702851730359193,0.4051892911520614,2000,2000
spectttra_beta5s,cohorts,non_demo,all_attempt_correctness,0.5456318252730109,0.5322938392706092,0.5599537628273681,2000,2000
spectttra_beta5s,cohorts,non_demo,attempted,2564.0,2549.0,2579.0,2000,2000
spectttra_beta5s,cohorts,non_demo,balanced_accuracy,0.6349840568359811,0.621377550156995,0.6491283480346656,2000,2000
spectttra_beta5s,cohorts,non_demo,coverage,1.0,1.0,1.0,2000,2000
spectttra_beta5s,cohorts,non_demo,macro_FPR,0.11999332167234007,0.09073004534099552,0.1477305175236908,2000,2000
spectttra_beta5s,cohorts,non_demo,macro_TPR,0.3584457671957672,0.34203587740357694,0.375958919264614,2000,2000
spectttra_beta5s,cohorts,non_demo,precision,0.8754863813229572,0.8554619817450495,0.8968792401628223,2000,2000
spectttra_beta5s,cohorts,non_demo,scored,2564.0,2549.0,2579.0,2000,2000
spectttra_beta5s,cohorts,non_demo,specificity,0.8829268292682927,0.8620268620268621,0.9058679706601467,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,AUROC,0.7107599100558714,0.6903150020463203,0.729125324090046,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,F1,0.5369928400954654,0.5194588284738234,0.5554692154690182,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,FN,1068.0,1036.0,1099.0,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,FP,96.0,79.0,114.0,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,FPR,0.11735941320293398,0.09657701711491443,0.1393643031784841,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,TN,722.0,704.0,739.0,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,TP,675.0,646.0,706.0249999999999,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,TPR,0.387263339070568,0.3707720325480451,0.4052984384859446,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,all_attempt_correctness,0.5454900429519719,0.5320801239730047,0.5596892281987571,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,attempted,2561.0,2547.0,2576.0,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,balanced_accuracy,0.634951962933817,0.6210152496607801,0.6484787050199962,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,coverage,1.0,1.0,1.0,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,macro_FPR,0.12019785650169958,0.09367007977091031,0.14970046534942907,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,macro_TPR,0.3588329725829726,0.34240170462284325,0.37621591633571777,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,precision,0.8754863813229572,0.8544721695007815,0.895504113307638,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,scored,2561.0,2547.0,2576.0,2000,2000
spectttra_beta5s,cohorts,non_demo_recording_representative,specificity,0.882640586797066,0.8606356968215159,0.9034229828850856,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,AUROC,,,,0,2000
spectttra_beta5s,sources,aime_musicgen_large,F1,,,,0,2000
spectttra_beta5s,sources,aime_musicgen_large,FN,30.0,30.0,30.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,FP,0.0,0.0,0.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,FPR,,,,0,2000
spectttra_beta5s,sources,aime_musicgen_large,TN,0.0,0.0,0.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,TP,0.0,0.0,0.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,TPR,0.0,0.0,0.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,all_attempt_correctness,0.0,0.0,0.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,attempted,30.0,30.0,30.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,balanced_accuracy,,,,0,2000
spectttra_beta5s,sources,aime_musicgen_large,coverage,1.0,1.0,1.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,macro_FPR,,,,0,2000
spectttra_beta5s,sources,aime_musicgen_large,macro_TPR,0.0,0.0,0.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,precision,,,,0,2000
spectttra_beta5s,sources,aime_musicgen_large,scored,30.0,30.0,30.0,2000,2000
spectttra_beta5s,sources,aime_musicgen_large,specificity,,,,0,2000
